network_id,station_id,gap_length,season,placement,gap_start,mae_deg_c,model_family,outer_training_years,inner_fit_years,inner_score_years
huc8_02070010,01656903,90,DJF,7,2017-01-21,2.2177756277720135,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,DJF,8,2017-01-31,1.4494772232903375,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,DJF,9,2017-02-11,0.9334156513214112,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,SON,0,2016-10-18,1.9437892723083499,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,SON,1,2016-10-24,2.058921073277791,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,SON,2,2016-10-30,1.328176023695204,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,SON,3,2016-11-06,1.230503118303087,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,SON,4,2016-11-12,1.107883783446418,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,SON,5,2016-11-18,1.0169467549853854,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,SON,6,2016-11-25,1.7147894763946532,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,SON,7,2018-09-11,1.2194159422980415,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,SON,8,2018-09-17,1.5278193802303741,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,SON,9,2018-09-24,1.3433637396494547,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,0,2016-10-18,5.878381600909761,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,1,2016-10-20,5.913545672098795,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,2,2016-10-23,5.721186488469441,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,3,2016-10-26,2.5786073297924466,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,4,2016-10-29,4.04508693271213,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,5,2016-11-01,5.846657213634914,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,6,2016-11-04,4.950371562110054,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,7,2016-11-07,3.004680209159851,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,8,2016-11-10,2.3475300121307376,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,180,SON,9,2016-11-13,1.6578617080052693,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
